URL
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/303864/eating-yoghurt-during-chemotherapy
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/303789/urgent-advice-needed-ovarian-cancer-diagnosis-abroad-access-to-treatment-in-the-uk
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/303695/ca125-blood-results
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/303501/advice-on-mood-changes-when-on-ht
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/302728/suspected-womb-cancer
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/302706/worrying-cervical-cancer-symptoms
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/302692/colposcopy-lletz-under-anesthetic---what-happens-after
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/302570/liver-enzymes-rising-during-chemotherapy
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/302429/hair-thinning---any-safe-hair-growth-treatment-on-oestrogen-blockers
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/302405/hair-products
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/302198/not-being-able-to-sleep
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/301717/avoiding-infections-colds
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/301613/bone-health-post-treatment-menopause
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/301644/prolonged-pain
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/301576/tamoxifen-s-effect-on-the-womb
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/301402/womb-cancer-hysterectomy-timeline
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/301367/high-grade-serous-adenocarcinoma-ovarian-and-maintenance
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/301325/ovarian-cancer-carboplatin-and-taxol-6-sessions
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/301168/information-regarding-fluid-around-heart
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/301127/low-blood-pressure-while-on-chemo
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300797/ca125-test
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300687/worried-about-a-second-cancer-diagnosis
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300610/picc-line-flush
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300449/advice-on-false-eyebrows-and-eyelashes
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300416/ct-scan-results
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300378/weight-loss
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300287/small-cell-ovarian-cancer-stage-3-complications-with-endometriosis
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300305/hair-loss---head-shaving-tips
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300263/travelling-abroad
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300159/immunotherapy
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300136/just-looking-for-advice--chemo-and-volunteering
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300095/hair-highlights
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/300010/terminal-cancer
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/299825/information
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/299487/failed-hysteroscopy-what-next
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/299316/spa-day
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/299257/cea-blood-test-result
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/299246/hormone-therapy-for-metastasized-endometrial-cancer-now-in-lung
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/299053/interesting-peer-reviewed-research-on-repurposed-drugs-not-available-to-nhs-patients
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/298956/sleep
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/298749/could-gyno-feel-the-difference-between-tumor-versus-scar-tissue
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/298218/cancer-advice-help
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/298176/post-menopausal-period
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/298144/post-menopausal-vagina-dryness-any-non-hormonal-recommendations
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/298145/advice
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/297987/muscle-pain
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/297586/hysteroscopy-biopsy-results
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/297542/ovarian-cancer
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/297312/bloating-as-a-symptom-of-ovarian-cancer
https://community.macmillan.org.uk/cancer_experiences/ask_the_expert-forum/ask_a_nurse/f/ask_a_nurse/297086/hyperplasia
